KOI_Name,Exoplanet_Archive_Disposition,Orbital_Period_[days],Transit_Epoch_[BKJD],Impact_Parameter,Transit_Duration_[hrs],Transit_Depth_[ppm],Planetary_Radius_[Earth_radii],Equilibrium_Temperature_[K],Insolation_Flux_[Earth_flux],Transit_Signal-to-Noise,Stellar_Effective_Temperature_[K],Stellar_Surface_Gravity_[log10(cm/s**2)],Stellar_Radius_[Solar_radii],RA_[decimal_degrees],Dec_[decimal_degrees],Kepler-band_[mag]
K06019.01,FALSE POSITIVE,19.741616041,136.446922,1.04,3.07231,88822.0,82.98,902.0,156.6,2153.0,6535.0,4.183,1.529,289.86105,41.408192,10.543
K06020.01,FALSE POSITIVE,5.455766383,136.907217,0.794,2.8923,104540.0,28.2,795.0,94.27,536.8,5067.0,4.625,0.694,293.21854,41.417339,15.863
K06021.01,FALSE POSITIVE,22.44620704,149.1595,1.256,7.5491,1626.8,58.2,894.0,150.81,138.8,6070.0,3.969,1.777,297.7937,41.402401,11.878
K06121.01,FALSE POSITIVE,1.237147407,132.6581514,0.466,7.06623,435360.0,106.18,2107.0,4680.26,5557.4,6064.0,4.16,1.449,289.02982,39.951889,13.82
K06122.01,FALSE POSITIVE,1.28619671,131.87462,0.874,1.114,137.2,1.27,1646.0,1740.01,5.9,5650.0,4.391,0.926,294.44336,40.06134,14.256
K06123.01,FALSE POSITIVE,2.649026189,133.379281,0.914,2.4698,52172.0,32.7,1377.0,852.59,190.1,5838.0,4.342,0.988,284.34503,40.196091,13.87
K06124.01,FALSE POSITIVE,6.932281325,134.876198,1.291,11.0301,6405.9,90.57,1872.0,2902.34,325.8,8675.0,4.08,2.168,297.40039,40.149479,11.52
K06125.01,FALSE POSITIVE,2.151384476,133.1088143,0.237,3.34471,263860.0,66.2,1725.0,2097.48,2657.6,6184.0,4.19,1.257,298.40985,40.156792,12.916
K07874.01,FALSE POSITIVE,0.562273947,131.52433,0.662,3.1572,67.0,0.73,2083.0,4412.19,52.4,5632.0,4.45,0.847,291.06418,44.170399,13.042
K06126.01,FALSE POSITIVE,17.4352218,143.2261,1.211,51.666,603.3,67.91,1195.0,482.16,121.8,6313.0,3.706,2.641,297.16843,40.27552,13.439
K06218.01,FALSE POSITIVE,117.634213,176.0874,0.5206,3.82,253.1,3.78,513.0,16.34,8.7,5236.0,3.711,2.332,296.10846,47.222279,12.742
K06219.01,FALSE POSITIVE,21.025447023,148.2226428,0.978,6.52216,115740.0,135.84,1123.0,376.4,4881.9,6631.0,3.798,2.438,298.82739,47.25774,13.079
K06220.01,FALSE POSITIVE,0.933753371,131.50945,0.311,4.438,47.3,1.44,3137.0,22850.9,19.8,7286.0,3.998,2.056,292.76028,47.448299,13.231
K06221.01,FALSE POSITIVE,1.72153588,131.7292,0.002,1.9227,39929.0,12.89,1045.0,281.41,29.3,4535.0,4.607,0.668,298.10834,47.487919,16.459
K06022.01,FALSE POSITIVE,2.765621941,133.680095,1.262,2.3191,8342.2,34.42,1134.0,391.86,173.2,5423.0,4.542,0.828,298.82443,41.435921,15.664
K06023.01,FALSE POSITIVE,3.664964374,134.152879,0.552,3.9058,90827.0,30.98,1184.0,464.89,437.8,5726.0,4.403,0.987,282.68491,41.587959,15.643
K06024.01,FALSE POSITIVE,6.8072842,135.5474,0.923,1.9477,14578.0,31.15,1156.0,421.16,32.9,5182.0,3.935,1.824,287.3327,41.506672,14.044
K06025.01,FALSE POSITIVE,2.136577151,133.026579,0.996,2.4682,79078.0,43.89,1311.0,698.75,124.3,5457.0,4.442,0.905,293.19833,41.558311,15.281
K06026.01,FALSE POSITIVE,2.638432816,133.003946,0.863,2.42989,48488.0,49.77,1933.0,3299.02,529.4,6502.0,3.991,1.753,285.5184,41.660469,12.601
K06027.01,FALSE POSITIVE,11.991000357,139.598337,0.534,6.4648,375940.0,78.78,897.0,153.29,802.9,5988.0,4.271,1.13,296.29636,41.604561,17.777
K00744.02,FALSE POSITIVE,2.03746414,131.54567,0.008,2.895,138.8,1.12,1474.0,1118.26,14.1,6117.0,4.496,0.947,295.81454,47.69035,15.341
K06028.01,FALSE POSITIVE,37.80694072,153.8409531,1.111,3.84264,106330.0,72.01,617.0,34.14,1571.8,6387.0,4.41,1.105,292.07166,42.076382,14.898
K06128.01,FALSE POSITIVE,12.42555055,141.5457,0.973,28.492,409.0,3.79,1027.0,262.42,123.7,6381.0,4.155,1.423,297.61353,40.584942,13.244
K06129.01,FALSE POSITIVE,12.42592247,141.54848,0.885,31.5,8707.6,79.21,1547.0,1353.9,190.8,4849.0,3.06,6.952,297.66788,40.58028,12.696
K06131.01,FALSE POSITIVE,12.4237327,133.9642,0.132,18.15,30.1,1.12,1057.0,294.63,20.1,5221.0,3.72,2.067,297.7027,40.68623,12.409
K06131.02,FALSE POSITIVE,94.38163,171.3362,0.593,11.87,91.2,2.04,537.0,19.72,7.5,5221.0,3.72,2.067,297.7027,40.68623,12.409
K06132.02,CONFIRMED,7.5844241,137.847,0.815,3.918,1005.0,5.83,1228.0,537.4,23.8,6264.0,4.133,1.651,294.55789,40.850498,14.624
K06222.01,FALSE POSITIVE,210.899577,230.1954,0.3202,2.167,3345.0,4.85,268.0,1.22,7.8,5332.0,4.5,0.843,299.61707,47.406021,14.788
K06223.01,FALSE POSITIVE,3.103730697,132.8744585,0.539,6.93402,369230.0,75.28,1340.0,763.25,5143.6,6075.0,4.422,1.091,282.18964,47.523762,15.001
K06224.02,FALSE POSITIVE,253.40538,273.6514,0.3967,7.43,240.8,2.69,443.0,9.13,5.0,7304.0,4.151,1.69,295.68192,47.591881,12.962
K06225.01,FALSE POSITIVE,5.110771787,133.315344,0.878,2.48392,50681.0,26.98,1048.0,284.85,394.0,6029.0,4.523,0.894,296.6817,47.600342,13.985
K06226.01,FALSE POSITIVE,1.463773705,132.807589,0.838,1.9123,64776.0,21.79,1329.0,739.19,119.7,5446.0,4.599,0.668,292.47943,47.83461,13.318
K06227.01,FALSE POSITIVE,4.46255312,133.64977,0.004,14.0957,22720.0,52.74,1795.0,2458.34,140.9,4847.0,3.277,3.619,296.97522,47.886551,14.673
K06029.01,FALSE POSITIVE,3.026764871,133.3279059,0.198,4.32532,66720.0,26.36,1360.0,810.38,1561.2,6283.0,4.459,1.01,294.33139,42.093979,14.044
K06030.01,FALSE POSITIVE,3.840130917,135.139765,0.872,2.8951,60401.0,33.44,1205.0,498.48,275.6,5931.0,4.418,1.012,297.47104,42.087898,14.479
K06031.01,FALSE POSITIVE,5.554227226,135.16203,0.174,4.77434,142310.0,31.71,930.0,176.7,1517.7,5433.0,4.465,0.843,292.63113,42.180779,12.376
K06032.01,FALSE POSITIVE,1.570919281,132.47362,1.083,3.2232,65124.0,59.12,1797.0,2473.29,316.9,6192.0,4.326,1.162,286.99765,42.46516,13.406
K06033.01,FALSE POSITIVE,35.08976902,153.396702,1.264,3.9623,5754.6,33.1,501.0,14.95,170.8,5603.0,4.556,0.846,297.01459,42.789169,14.266
K06034.01,FALSE POSITIVE,5.233450136,133.1261573,0.457,8.57374,430420.0,70.33,1050.0,287.6,3921.8,5841.0,4.454,0.977,282.05328,42.864952,13.424
K06035.01,FALSE POSITIVE,3.6037011,131.6711,1.225,2.994,16112.0,66.94,1464.0,1089.0,33.4,5633.0,4.016,1.547,295.65799,42.801239,14.492
K06036.01,FALSE POSITIVE,3.518356021,131.8005089,0.593,6.90375,316750.0,64.49,1266.0,606.41,3217.6,6201.0,4.472,0.989,291.80966,42.981609,15.168
K06133.01,FALSE POSITIVE,2.6160943,132.5162,0.6458,21.34,29.3,0.81,1744.0,2188.14,5.6,6645.0,4.232,1.42,297.31543,40.874981,12.754
K06134.01,FALSE POSITIVE,2.404386969,133.2105484,0.613,7.40348,313170.0,79.72,1670.0,1838.11,8577.4,6466.0,4.278,1.21,299.71979,40.903961,11.941
K06135.01,FALSE POSITIVE,4.390513938,132.550761,0.879,2.9472,46829.0,41.83,1401.0,910.71,290.7,6081.0,4.133,1.454,283.26172,41.08448,13.209
K06137.02,FALSE POSITIVE,7.384681,132.1721,0.068,3.548,142.8,1.22,1000.0,236.56,10.6,6174.0,4.445,1.021,298.19412,41.029331,14.191
K06228.01,CONFIRMED,21.0907909,133.96316,0.832,4.751,417.6,1.88,606.0,31.86,19.7,5723.0,4.546,0.818,285.47504,48.034931,14.223
K06229.01,FALSE POSITIVE,3.371796653,134.876289,3.219,3.4421,366900.0,306.28,1155.0,419.47,560.2,5615.0,4.455,0.912,290.66058,48.04615,15.909
K06230.01,FALSE POSITIVE,1.927177921,132.571474,0.399,2.7742,136140.0,28.94,1219.0,523.16,204.7,5193.0,4.525,0.774,293.74011,48.011501,15.706
K07867.01,FALSE POSITIVE,0.575925434,131.92458,0.905,2.4676,137400.0,38.24,1834.0,2666.7,354.4,5461.0,4.586,0.683,296.64764,43.995041,14.563
K06231.01,FALSE POSITIVE,496.17566,174.0663,0.4188,11.63,293.0,3.46,358.0,3.88,11.3,6643.0,3.946,1.976,289.90967,48.489231,13.515
K06232.01,FALSE POSITIVE,6.256352128,133.543181,1.269,2.3512,3289.3,30.76,918.0,167.92,120.4,5772.0,4.549,0.836,290.7988,48.483929,15.798
K06233.01,CONFIRMED,16.17803,132.326,0.081,5.18,449.0,2.25,754.0,76.54,6.0,5929.0,4.413,1.069,297.47946,48.418571,14.472
K06234.01,FALSE POSITIVE,2.37795507,132.557333,1.298,2.4329,4391.1,92.61,2965.0,18261.57,257.5,9565.0,4.088,2.286,298.27737,48.64082,11.639
K06235.01,FALSE POSITIVE,2.053866175,132.944062,1.265,4.8045,5021.3,158.25,2528.0,9631.57,380.5,5051.0,3.22,4.089,296.20502,48.766811,13.912
K00750.04,FALSE POSITIVE,36.5521313,165.0716,0.4969,2.481,282.9,0.9,361.0,4.03,7.7,4722.0,4.723,0.527,290.46512,47.92918,15.377
K00983.02,FALSE POSITIVE,5.177577252,132.9009561,1.341,2.4777,1325.4,73.82,1671.0,1846.9,23.6,7429.0,4.143,1.796,289.87411,49.68549,12.616
K00989.04,FALSE POSITIVE,4.08029328,131.7047,0.2428,2.8343,1128.4,2.92,1044.0,280.4,43.1,5619.0,4.536,0.874,296.38229,48.045311,15.488
K02311.03,CONFIRMED,104.3519624,190.10261,0.532,3.695,243.8,1.39,355.0,3.74,15.8,5650.0,4.546,0.87,287.24118,39.33276,12.57
K07861.01,FALSE POSITIVE,469.52303,381.4073,0.733,5.487,355.7,2.1,252.0,0.95,10.5,6197.0,4.449,1.035,296.38904,43.85051,14.091
K02768.03,FALSE POSITIVE,11.83271013,137.5928634,0.548,6.152,176.3,1.17,728.0,66.51,12.7,5639.0,4.551,0.859,286.39862,45.343529,15.228
K06037.01,FALSE POSITIVE,32.669962587,159.4801924,0.18,3.581,365.4,1.37,428.0,7.96,6.2,4871.0,4.606,0.741,295.03033,42.983501,15.536
K06038.01,FALSE POSITIVE,19.93364711,143.94041,0.852,8.6122,174830.0,75.88,848.0,122.24,1863.4,6505.0,4.25,1.29,289.11096,43.013641,14.575
K06039.01,FALSE POSITIVE,1.071911311,131.607529,1.272,3.8559,9817.8,40.32,1809.0,2534.86,397.6,5885.0,4.413,0.933,294.67804,43.199261,15.083
K06040.01,FALSE POSITIVE,18.019651402,148.6673673,0.675,5.08572,177000.0,31.77,544.0,20.7,3373.3,5278.0,4.658,0.659,296.45999,43.28553,14.928
K07864.01,FALSE POSITIVE,117.934158,197.8657,0.658,9.25,187.5,3.76,648.0,41.73,12.9,6790.0,3.822,2.597,295.86908,43.997959,13.232
K06041.01,FALSE POSITIVE,4.032762189,133.3016604,0.599,4.14212,119350.0,35.22,1173.0,447.97,1520.0,5960.0,4.438,0.962,295.8085,43.303108,13.861
K06042.01,FALSE POSITIVE,2.371589507,132.743293,1.653,3.5116,235100.0,88.22,1043.0,278.9,386.0,5340.0,4.715,0.601,290.49683,43.49091,14.528
K06043.01,FALSE POSITIVE,5.09112124,135.17945,0.224,2.159,115.1,3.58,2044.0,4131.88,11.4,6705.0,3.629,3.293,298.84302,43.402031,11.585
K06138.01,FALSE POSITIVE,4.206070484,132.248423,0.949,10.6988,119810.0,172.66,2547.0,9955.22,508.0,8212.0,3.736,3.185,298.47604,41.07991,11.684
K06139.01,FALSE POSITIVE,0.905677864,132.197687,1.321,2.2432,3670.4,325.51,3989.0,60020.95,107.4,5037.0,3.002,7.553,289.28741,41.264809,6.966
K01330.02,FALSE POSITIVE,94.219289,196.1952,0.173,24.312,1025.9,2.15,285.0,1.57,37.6,4641.0,4.589,0.694,289.7261,39.272831,15.703
K06143.01,FALSE POSITIVE,297.113395,309.1459,0.0322,4.529,275.4,5.37,509.0,15.89,10.1,6626.0,3.676,3.206,282.71991,41.519379,9.666
K06236.01,FALSE POSITIVE,4.478116695,132.8719936,0.622,3.357,117980.0,38.85,1218.0,521.12,3665.4,6304.0,4.435,1.058,295.69138,48.90377,15.534
K07876.01,FALSE POSITIVE,0.579108481,131.7753,0.424,1.659,68.4,0.42,1377.0,849.52,9.3,4604.0,4.749,0.501,295.81485,44.19334,15.815
K06236.02,FALSE POSITIVE,1.27620899,131.6866,0.276,2.169,186.2,1.46,1851.0,2769.8,11.4,6304.0,4.435,1.058,295.69138,48.90377,15.534
K06237.01,FALSE POSITIVE,528.50344,209.8264,0.0094,6.394,133.8,2.2,354.0,3.73,11.7,7102.0,4.068,1.874,291.57312,49.097771,11.741
K06044.01,FALSE POSITIVE,2.027383251,131.686117,1.248,1.5528,3856.2,31.12,1352.0,791.38,126.1,5544.0,4.435,0.875,294.45444,43.500511,15.476
K06045.01,FALSE POSITIVE,10.73370737,141.11176,0.895,7.6706,6155.3,18.7,1171.0,444.77,239.5,5971.0,3.914,2.003,297.73981,43.510319,13.602
K06046.01,FALSE POSITIVE,9.449438672,136.025779,1.243,5.5479,12867.0,60.59,1152.0,415.72,231.4,6558.0,4.167,1.431,286.28693,43.61364,13.099
K06047.01,FALSE POSITIVE,8.752913958,138.724933,1.124,3.4546,41770.0,119.91,1635.0,1689.12,326.1,7279.0,3.856,2.624,298.81647,43.673321,11.961
K06048.01,FALSE POSITIVE,1.985586627,132.9336782,0.804,2.53163,72584.0,105.22,2796.0,14480.75,1594.1,6651.0,3.6,3.219,288.08749,43.876141,11.427
K06049.01,FALSE POSITIVE,16.579028045,146.733098,0.745,7.803,37980.0,49.01,1062.0,300.36,813.6,5870.0,3.808,2.3,289.97034,43.82053,12.887
K07868.01,FALSE POSITIVE,513.42784,174.3904,0.714,6.278,523.2,14.87,424.0,7.67,11.5,4833.0,3.13,6.065,300.16159,43.992931,13.175
K06050.01,FALSE POSITIVE,2.064900876,132.874485,1.253,6.8769,10939.0,38.19,1357.0,800.75,364.0,5714.0,4.501,0.901,298.75574,43.964642,14.597
K06144.01,FALSE POSITIVE,9.751720174,138.538319,0.15,16.1937,332900.0,182.09,1356.0,800.41,1767.3,5147.0,3.424,3.145,289.30081,41.526508,13.531
K06145.01,CONFIRMED,19.672324,134.3013,0.721,4.812,649.9,4.07,908.0,160.98,20.6,6486.0,4.136,1.485,296.35944,41.574532,14.263
K06145.02,CONFIRMED,32.657035,152.881,0.007,5.953,620.4,3.73,767.0,81.91,17.9,6486.0,4.136,1.485,296.35944,41.574532,14.263
K06146.01,FALSE POSITIVE,4.592401261,133.139791,0.272,4.96038,87426.0,52.18,1678.0,1872.74,5784.8,7201.0,4.138,1.724,291.26416,41.74884,12.93
K07877.01,FALSE POSITIVE,6.70995253,134.02352,0.616,2.297,86.0,1.1,1120.0,372.31,9.8,6461.0,4.396,1.131,299.79675,44.163071,13.872
K06147.01,FALSE POSITIVE,5.776794344,133.6275034,0.366,6.33505,121540.0,129.2,2249.0,6048.96,8022.8,7666.0,3.658,3.601,293.89642,41.831772,11.61
K06149.01,FALSE POSITIVE,0.503199724,131.90627,0.492,1.117,275.6,1.06,1363.0,819.89,10.1,4013.0,4.639,0.63,286.1767,42.196529,14.155
K06240.01,FALSE POSITIVE,4.768540307,133.8648842,0.806,0.9938,347.6,1.84,1010.0,246.11,4.0,5491.0,4.432,0.887,296.20621,49.47205,14.189
K06241.01,FALSE POSITIVE,73.91858615,154.696798,1.137,6.9735,184070.0,89.96,484.0,12.95,933.5,6300.0,4.404,1.057,291.73993,49.570808,15.401
K07862.01,FALSE POSITIVE,2.38793696,133.22902,1.193,17.302,114.3,25.56,1674.0,1860.02,41.7,6769.0,4.379,1.161,296.40967,43.876019,14.394
K02081.02,FALSE POSITIVE,589.17968,185.0175,0.0431,10.2,253.4,4.91,330.0,2.82,7.7,5295.0,3.617,3.152,291.72916,38.070019,13.439
K06243.01,FALSE POSITIVE,4.618767943,133.386655,0.004,6.03,32609.0,32.36,1565.0,1418.08,674.9,6195.0,3.937,1.781,297.31537,49.706081,11.685
K06051.01,FALSE POSITIVE,3.60727417,133.77548,0.463,14.0841,841900.0,221.55,1833.0,2671.63,710.9,7026.0,4.068,1.785,286.90445,44.005508,15.076
K06052.01,FALSE POSITIVE,2.565717939,133.22148,1.313,1.7084,1941.7,180.8,4607.0,106664.85,45.8,11360.0,3.636,4.712,292.61746,44.002048,10.846
K06053.01,FALSE POSITIVE,22.05274533,151.552457,1.247,5.5924,13858.0,32.56,552.0,21.93,343.5,5510.0,4.608,0.741,292.63339,44.001839,15.44
K06054.01,FALSE POSITIVE,2.881338104,132.909319,1.271,3.5943,2533.7,31.58,1206.0,501.88,111.3,5783.0,4.539,0.88,292.84973,44.060638,15.139
K06055.01,FALSE POSITIVE,4.078355243,132.160073,0.368,6.4649,36133.0,16.73,1113.0,362.07,310.0,5872.0,4.481,0.867,290.89172,44.16885,14.936
K06056.01,FALSE POSITIVE,7.73590441,137.98785,1.205,4.4389,465.3,21.3,884.0,144.83,59.5,5927.0,4.544,0.86,291.27151,44.376362,13.241
K06057.01,FALSE POSITIVE,3.530164642,134.77535,0.019,4.11466,69923.0,35.71,1465.0,1086.97,731.2,6208.0,4.226,1.344,300.09155,44.41481,13.924
K01334.02,FALSE POSITIVE,94.225938,196.1319,0.213,22.08,530.4,1.93,348.0,3.48,25.4,5421.0,4.564,0.852,289.7439,39.286301,15.454
K06152.01,FALSE POSITIVE,395.07333,244.4858,0.013,7.844,645.1,230.33,1406.0,923.0,16.4,3599.0,0.679,98.38,296.76535,42.404987,13.544
K06153.01,FALSE POSITIVE,1.51918335,131.913532,0.336,5.45573,499990.0,128.17,2517.0,9460.59,899.3,7426.0,4.116,1.698,288.82379,42.602341,15.106
K06155.01,FALSE POSITIVE,2.745910734,133.1719105,0.639,4.02594,286810.0,61.16,1221.0,524.18,1550.9,5372.0,4.396,0.96,295.13705,42.646999,15.316
K06156.01,FALSE POSITIVE,1.608363345,131.58432,0.608,2.1988,96134.0,19.36,1133.0,390.1,312.3,5022.0,4.668,0.589,281.59381,42.710011,13.819
K06244.01,FALSE POSITIVE,5.746017234,132.042549,1.008,3.6347,29236.0,29.32,1042.0,278.69,393.9,5940.0,4.429,0.96,297.02438,49.89217,14.737
K06247.01,FALSE POSITIVE,3.963787093,135.029951,0.95,3.10316,25015.0,28.11,1389.0,880.12,584.8,6617.0,4.373,1.18,293.48392,50.12513,14.281
K06248.01,FALSE POSITIVE,1.759208679,132.6537254,0.548,4.60837,362330.0,66.06,1475.0,1121.32,1967.2,5721.0,4.453,0.961,297.3342,50.311138,15.409
K06058.01,FALSE POSITIVE,6.496031958,135.4687416,0.065,5.21924,108890.0,32.33,957.0,198.07,1797.6,5516.0,4.364,0.988,298.38272,44.61557,14.502
K06059.01,FALSE POSITIVE,4.012537983,134.652406,0.783,2.0101,19796.0,9.96,765.0,80.95,166.0,4483.0,4.629,0.63,298.57599,44.683788,15.381
K06060.01,FALSE POSITIVE,1.594162001,132.634679,1.128,5.4958,9876.3,26.11,1419.0,960.51,415.0,5388.0,4.449,0.885,301.09857,44.76059,14.585
K06061.01,FALSE POSITIVE,10.238939876,132.722552,1.022,3.4851,3153.1,22.09,1190.0,474.05,427.6,6244.0,3.986,1.807,294.3335,44.870853,13.897
K06062.01,FALSE POSITIVE,5.499941387,136.869403,0.002,5.1339,40110.0,23.34,1202.0,492.27,506.4,6435.0,4.385,1.157,291.84222,45.2393,15.48
K06063.01,FALSE POSITIVE,8.667826242,137.3415297,0.822,5.06514,43491.0,37.51,1225.0,531.63,4638.1,6712.0,4.174,1.538,299.39795,45.31823,13.089
K06064.01,FALSE POSITIVE,265.2996227,316.91977,0.798,8.8452,100160.0,33.81,270.0,1.25,616.3,5873.0,4.547,0.863,290.38962,45.681438,15.518
K06065.01,FALSE POSITIVE,265.2999623,316.91821,0.928,8.8577,31778.0,25.56,296.0,1.81,154.7,6108.0,4.471,0.997,290.39124,45.68161,15.279
K06157.01,FALSE POSITIVE,98.1020983,170.33189,0.1865,1.225,184.4,1.97,525.0,17.96,6.9,6669.0,4.224,1.427,288.72083,42.71698,13.557
K06158.01,FALSE POSITIVE,182.467019,215.019,0.0158,7.607,1020.0,3.73,364.0,4.17,12.5,6299.0,4.401,1.167,291.34805,42.79454,13.408
K06159.01,FALSE POSITIVE,11.41437505,142.59649,0.895,6.276,45966.0,44.08,1128.0,383.45,34.2,6826.0,4.187,1.52,283.60733,43.004189,11.254
K06160.01,FALSE POSITIVE,151.31847,148.9275,0.3788,16.45,105.4,1.13,373.0,4.57,6.0,6003.0,4.346,1.085,296.85583,43.058311,12.744
K06161.01,FALSE POSITIVE,10.4032399,138.18443,1.296,23.85,1056.2,51.47,1104.0,350.59,272.8,6428.0,4.144,1.436,295.91998,43.28175,13.272
K06250.01,FALSE POSITIVE,1.853209359,132.249661,0.99,1.7543,12319.0,32.99,2100.0,4584.55,238.9,6384.0,4.026,1.716,296.41437,51.162006,13.085
K06251.01,FALSE POSITIVE,14.66769462,139.161736,1.169,2.4462,29862.0,145.18,1552.0,1370.6,86.5,7517.0,3.717,3.226,296.01483,51.34697,13.415
K07869.01,FALSE POSITIVE,11.4132144,140.11988,0.439,2.371,76.4,1.03,925.0,172.97,10.4,6188.0,4.33,1.155,296.27393,44.010441,13.746
K02203.02,FALSE POSITIVE,172.178768,139.442,0.2431,1.19,501.0,2.29,349.0,3.51,4.7,6208.0,4.462,1.009,292.60025,37.832069,14.349
K06066.01,FALSE POSITIVE,13.787520532,136.762097,0.99,2.55435,12978.0,25.33,921.0,170.01,2126.1,6399.0,4.312,1.289,293.09286,45.691841,12.14
K06067.01,FALSE POSITIVE,8.2904597,132.24956,0.426,2.6002,173010.0,23.96,594.0,29.41,297.2,4601.0,4.681,0.566,294.66852,45.966431,17.409
K06069.01,FALSE POSITIVE,8.214204254,135.01403,1.092,4.5905,74177.0,42.29,798.0,96.12,613.1,5654.0,4.59,0.774,294.17896,46.188431,16.356
K06070.01,FALSE POSITIVE,15.71377375,132.09973,0.864,7.464,9482.0,10.85,728.0,66.24,98.1,5812.0,4.434,0.96,299.60898,46.115662,14.292
K06071.01,FALSE POSITIVE,5.918619554,132.924716,0.258,3.94804,94124.0,29.98,1009.0,245.42,1117.0,5957.0,4.498,0.971,291.85846,46.386452,15.678
K06072.01,FALSE POSITIVE,3.319523463,131.923046,1.162,3.3465,38832.0,38.37,1108.0,356.42,249.4,5761.0,4.581,0.791,297.35962,46.343552,15.101
K06162.01,FALSE POSITIVE,5.874197307,134.3187261,0.7,4.26585,205700.0,59.2,1112.0,361.15,2200.0,6103.0,4.363,1.083,290.99643,43.458752,14.857
K06163.01,FALSE POSITIVE,19.7959731,135.93667,0.156,5.342,334.0,3.47,1014.0,249.43,16.6,6731.0,4.043,1.876,299.44345,43.449886,9.816
K06165.01,FALSE POSITIVE,5.614892073,132.842964,1.243,3.7294,2373.0,1192.79,4097.0,66631.18,122.3,4289.0,1.603,35.695,296.98563,43.581352,11.925
K06166.01,CONFIRMED,12.2064304,134.053,0.104,2.407,1337.2,5.41,895.0,151.44,16.2,5254.0,4.05,1.514,297.21216,43.643719,14.13
K06166.02,CONFIRMED,6.6513189,135.289,0.064,2.135,1058.4,4.81,1095.0,340.06,15.3,5254.0,4.05,1.514,297.21216,43.643719,14.13
K06167.01,FALSE POSITIVE,3.905532605,133.349361,0.002,6.8091,73081.0,21.37,1017.0,253.21,350.4,5495.0,4.543,0.798,283.06628,43.743591,12.862
K02210.02,CONFIRMED,210.631486,300.72292,0.642,8.419,1657.8,3.23,234.0,0.71,25.9,4895.0,4.589,0.759,287.30283,39.289688,15.195
K02404.02,FALSE POSITIVE,5.2438528,132.6659,0.583,10.539,135.8,1.11,1016.0,251.99,17.8,5815.0,4.5,0.918,291.87799,41.769581,15.656
K06073.01,FALSE POSITIVE,6.474202359,134.3950738,0.448,3.35989,203490.0,28.96,717.0,62.47,1284.0,4947.0,4.636,0.624,293.54028,46.437279,14.998
K06074.01,FALSE POSITIVE,8.4803048,135.85228,0.027,7.5348,2672.9,4.13,777.0,86.01,70.1,5478.0,4.573,0.812,298.79437,46.680771,15.736
K06075.01,FALSE POSITIVE,8.947426242,132.0457395,0.517,4.89701,85995.0,45.87,1141.0,401.11,7878.0,6297.0,4.155,1.506,297.44794,46.884319,12.985
K06076.01,FALSE POSITIVE,9.93443795,132.87307,1.264,8.098,2750.0,35.54,830.0,112.23,92.8,5763.0,4.484,0.998,297.25943,46.987629,15.777
K06077.01,FALSE POSITIVE,2.173552528,132.3118,1.297,1.6107,3026.0,23.51,1025.0,260.75,35.9,5008.0,4.663,0.594,291.14401,47.185459,14.605
K06078.01,FALSE POSITIVE,10.157715971,139.442275,1.268,2.9526,9520.1,42.27,853.0,125.42,168.0,5993.0,4.489,0.986,297.15894,47.319191,15.589
K06168.03,FALSE POSITIVE,404.701927,196.6089,0.2598,3.981,236.2,1.94,298.0,1.85,7.8,6443.0,4.325,1.248,296.58698,43.766918,12.236
K06169.01,FALSE POSITIVE,0.779609509,131.67843,0.676,4.013,88.5,1.07,2097.0,4557.44,21.0,5899.0,4.37,1.07,296.7114,43.85815,15.211
K06171.01,FALSE POSITIVE,2.103239235,132.8681395,0.62,7.08365,314930.0,64.15,1470.0,1100.91,3069.4,6074.0,4.466,0.965,290.91058,43.92947,14.169
K02714.03,CONFIRMED,184.262741,255.2287,0.885,11.94,292.2,2.57,380.0,4.93,21.1,6115.0,4.249,1.291,290.08276,50.86348,13.312
K02926.03,CONFIRMED,20.9569985,139.07664,0.112,3.493,1917.9,2.38,363.0,4.11,22.7,3891.0,4.718,0.564,283.33606,47.174541,16.279
K06079.01,FALSE POSITIVE,15.249335907,143.662829,1.077,3.82224,34565.0,45.92,875.0,138.77,635.5,6385.0,4.316,1.189,289.22275,47.913891,13.593
K06080.01,FALSE POSITIVE,4.816610903,133.763636,0.431,3.82353,80226.0,26.15,1050.0,287.3,759.1,5796.0,4.472,0.904,281.9364,48.010059,14.843
K06081.01,FALSE POSITIVE,2.305903447,131.7928588,0.003,3.3828,23269.0,39.04,3147.0,23214.46,511.7,9696.0,4.033,2.492,290.43994,48.045101,16.321
K06082.01,FALSE POSITIVE,1.814128042,131.938871,1.246,3.0646,2063.6,426.98,3773.0,47891.79,163.9,4822.0,2.662,12.899,293.55737,48.04174,11.78
K07871.01,FALSE POSITIVE,1.247121237,132.39461,1.223,9.363,966.7,18.39,1237.0,552.82,92.1,4852.0,4.613,0.651,301.03964,44.036179,13.704
K06083.01,FALSE POSITIVE,4.128795314,132.5796644,0.739,2.771,154870.0,52.0,1244.0,565.91,1041.8,5949.0,4.311,1.083,297.91592,48.33205,13.1
K06084.01,FALSE POSITIVE,3.269176601,133.257825,2.195,2.7233,59095.0,164.61,1349.0,781.57,515.5,6372.0,4.453,1.015,287.35608,48.543091,14.966
K06086.01,FALSE POSITIVE,15.995094054,147.305407,0.272,8.45037,44315.0,17.09,676.0,49.26,2019.7,5899.0,4.574,0.805,294.78079,49.273621,15.284
